origin_code,origin_name,origin_coords,origin_location,origin_lat,origin_lon,dest_code,dest_name,dest_coords,dest_location,route,route_locations,distance_mi,co2e_kg,co2e_kg_round,co2e_lb
BEN,"Benson, AZ","(31.96880359999999, -110.2970562)","Benson, Arizona",31.96880359999999,-110.2970562,TUS,"Tucson, AZ","(32.2231404, -110.9667069)","Tucson, Arizona",Sunset Limited - New Orleans - Los Angeles,"Sunset Limited - New Orleans - Los Angeles: New Orleans, LA; Schriever, LA; New Iberia, LA; Lafayette, LA; Lake Charles, LA; Beaumont, TX; Houston, TX; San Antonio, TX; Del Rio, TX; Sanderson, TX; Alpine, TX; El Paso, TX; Deming, NM; Lordsburg, NM; Benson, AZ; Tucson, AZ; Maricopa, AZ; Yuma, AZ; Palm Springs, CA; Ontario, CA; Pomona, CA; Los Angeles, CA",48.07893101305159,8.759981230578,8,19
TUS,"Tucson, AZ","(32.2231404, -110.9667069)","Tucson, Arizona",32.2231404,-110.9667069,MRC,"Maricopa, AZ","(33.0561582, -112.0475206)","Maricopa, Arizona",Sunset Limited - New Orleans - Los Angeles,"Sunset Limited - New Orleans - Los Angeles: New Orleans, LA; Schriever, LA; New Iberia, LA; Lafayette, LA; Lake Charles, LA; Beaumont, TX; Houston, TX; San Antonio, TX; Del Rio, TX; Sanderson, TX; Alpine, TX; El Paso, TX; Deming, NM; Lordsburg, NM; Benson, AZ; Tucson, AZ; Maricopa, AZ; Yuma, AZ; Palm Springs, CA; Ontario, CA; Pomona, CA; Los Angeles, CA",90.05842137973897,16.40864437538844,16,36
MRC,"Maricopa, AZ","(33.0561582, -112.0475206)","Maricopa, Arizona",33.0561582,-112.0475206,YUM,"Yuma, AZ","(32.7229927, -114.6155088)","Yuma, Arizona",Sunset Limited - New Orleans - Los Angeles,"Sunset Limited - New Orleans - Los Angeles: New Orleans, LA; Schriever, LA; New Iberia, LA; Lafayette, LA; Lake Charles, LA; Beaumont, TX; Houston, TX; San Antonio, TX; Del Rio, TX; Sanderson, TX; Alpine, TX; El Paso, TX; Deming, NM; Lordsburg, NM; Benson, AZ; Tucson, AZ; Maricopa, AZ; Yuma, AZ; Palm Springs, CA; Ontario, CA; Pomona, CA; Los Angeles, CA",158.58297078931014,28.893817277812307,28,63
YUM,"Yuma, AZ","(32.7229927, -114.6155088)","Yuma, Arizona",32.7229927,-114.6155088,PSN,"Palm Springs, CA","(33.8936688, -116.5454155)","Palm Springs, California",Sunset Limited - New Orleans - Los Angeles,"Sunset Limited - New Orleans - Los Angeles: New Orleans, LA; Schriever, LA; New Iberia, LA; Lafayette, LA; Lake Charles, LA; Beaumont, TX; Houston, TX; San Antonio, TX; Del Rio, TX; Sanderson, TX; Alpine, TX; El Paso, TX; Deming, NM; Lordsburg, NM; Benson, AZ; Tucson, AZ; Maricopa, AZ; Yuma, AZ; Palm Springs, CA; Ontario, CA; Pomona, CA; Los Angeles, CA",167.76382846488502,30.566569546302052,30,67
PSN,"Palm Springs, CA","(33.8936688, -116.5454155)","Palm Springs, California",33.8936688,-116.5454155,ONA,"Ontario, CA","(34.0616303, -117.6495922)","Ontario, California",Sunset Limited - New Orleans - Los Angeles,"Sunset Limited - New Orleans - Los Angeles: New Orleans, LA; Schriever, LA; New Iberia, LA; Lafayette, LA; Lake Charles, LA; Beaumont, TX; Houston, TX; San Antonio, TX; Del Rio, TX; Sanderson, TX; Alpine, TX; El Paso, TX; Deming, NM; Lordsburg, NM; Benson, AZ; Tucson, AZ; Maricopa, AZ; Yuma, AZ; Palm Springs, CA; Ontario, CA; Pomona, CA; Los Angeles, CA",69.37787445618396,12.640648725916718,12,27
ONA,"Ontario, CA","(34.0616303, -117.6495922)","Ontario, California",34.0616303,-117.6495922,POS,"Pomona, CA","(34.058725, -117.7514994)","Pomona, California",Sunset Limited - New Orleans - Los Angeles,"Sunset Limited - New Orleans - Los Angeles: New Orleans, LA; Schriever, LA; New Iberia, LA; Lafayette, LA; Lake Charles, LA; Beaumont, TX; Houston, TX; San Antonio, TX; Del Rio, TX; Sanderson, TX; Alpine, TX; El Paso, TX; Deming, NM; Lordsburg, NM; Benson, AZ; Tucson, AZ; Maricopa, AZ; Yuma, AZ; Palm Springs, CA; Ontario, CA; Pomona, CA; Los Angeles, CA",6.389683032939714,1.1642002486016159,1,2
POS,"Pomona, CA","(34.058725, -117.7514994)","Pomona, California",34.058725,-117.7514994,LAX,"Los Angeles, CA","(34.0562196, -118.2365021)","Los Angeles, California",Sunset Limited - New Orleans - Los Angeles,"Sunset Limited - New Orleans - Los Angeles: New Orleans, LA; Schriever, LA; New Iberia, LA; Lafayette, LA; Lake Charles, LA; Beaumont, TX; Houston, TX; San Antonio, TX; Del Rio, TX; Sanderson, TX; Alpine, TX; El Paso, TX; Deming, NM; Lordsburg, NM; Benson, AZ; Tucson, AZ; Maricopa, AZ; Yuma, AZ; Palm Springs, CA; Ontario, CA; Pomona, CA; Los Angeles, CA",29.766935985083904,5.423535736482288,5,11
LAX,"Los Angeles, CA","(34.0562196, -118.2365021)","Los Angeles, California",34.0562196,-118.2365021,LAX,"Los Angeles, CA","(34.0562196, -118.2365021)","Los Angeles, California",Sunset Limited - New Orleans - Los Angeles,"Sunset Limited - New Orleans - Los Angeles: New Orleans, LA; Schriever, LA; New Iberia, LA; Lafayette, LA; Lake Charles, LA; Beaumont, TX; Houston, TX; San Antonio, TX; Del Rio, TX; Sanderson, TX; Alpine, TX; El Paso, TX; Deming, NM; Lordsburg, NM; Benson, AZ; Tucson, AZ; Maricopa, AZ; Yuma, AZ; Palm Springs, CA; Ontario, CA; Pomona, CA; Los Angeles, CA",0.0,0.0,0,0
CHI,"Chicago, IL","(41.8786625, -87.6403072)","Chicago, Illinois",41.8786625,-87.6403072,CHI,"Chicago, IL","(41.8786625, -87.6403072)","Chicago, Illinois",Texas Eagle - Chicago - San Antonio,"Texas Eagle - Chicago - San Antonio: Chicago, IL; Joliet, IL; Pontiac, IL; Bloomington-Normal, IL; Lincoln, IL; Springfield, IL; Carlinville, IL; Alton, IL; St. Louis, MO; Arcadia, MO; Poplar Bluff, MO; Walnut Ridge, AR; Little Rock, AR; Malvern, AR; Arkadelphia, AR; Hope, AR; Texarkana, AR; Marshall, TX; Longview, TX; Mineola, TX; Dallas, TX; Fort Worth, TX; Cleburne, TX; McGregor, TX; Temple, TX; Taylor, TX; Austin, TX; San Marcos, TX; San Antonio, TX",0.0,0.0,0,0
CHI,"Chicago, IL","(41.8786625, -87.6403072)","Chicago, Illinois",41.8786625,-87.6403072,JOL,"Joliet, IL","(41.52453149999999, -88.0788927)","Joliet, Illinois",Texas Eagle - Chicago - San Antonio,"Texas Eagle - Chicago - San Antonio: Chicago, IL; Joliet, IL; Pontiac, IL; Bloomington-Normal, IL; Lincoln, IL; Springfield, IL; Carlinville, IL; Alton, IL; St. Louis, MO; Arcadia, MO; Poplar Bluff, MO; Walnut Ridge, AR; Little Rock, AR; Malvern, AR; Arkadelphia, AR; Hope, AR; Texarkana, AR; Marshall, TX; Longview, TX; Mineola, TX; Dallas, TX; Fort Worth, TX; Cleburne, TX; McGregor, TX; Temple, TX; Taylor, TX; Austin, TX; San Marcos, TX; San Antonio, TX",45.51957737725295,8.293666998135487,8,18
JOL,"Joliet, IL","(41.52453149999999, -88.0788927)","Joliet, Illinois",41.52453149999999,-88.0788927,PON,"Pontiac, IL","(40.878761, -88.637025)","Pontiac, Illinois",Texas Eagle - Chicago - San Antonio,"Texas Eagle - Chicago - San Antonio: Chicago, IL; Joliet, IL; Pontiac, IL; Bloomington-Normal, IL; Lincoln, IL; Springfield, IL; Carlinville, IL; Alton, IL; St. Louis, MO; Arcadia, MO; Poplar Bluff, MO; Walnut Ridge, AR; Little Rock, AR; Malvern, AR; Arkadelphia, AR; Hope, AR; Texarkana, AR; Marshall, TX; Longview, TX; Mineola, TX; Dallas, TX; Fort Worth, TX; Cleburne, TX; McGregor, TX; Temple, TX; Taylor, TX; Austin, TX; San Marcos, TX; San Antonio, TX",61.118707271597266,11.135828464885021,11,24
PON,"Pontiac, IL","(40.878761, -88.637025)","Pontiac, Illinois",40.878761,-88.637025,BNL,"Bloomington-Normal, IL","(40.5084804, -88.98498289999999)","Normal, Illinois",Texas Eagle - Chicago - San Antonio,"Texas Eagle - Chicago - San Antonio: Chicago, IL; Joliet, IL; Pontiac, IL; Bloomington-Normal, IL; Lincoln, IL; Springfield, IL; Carlinville, IL; Alton, IL; St. Louis, MO; Arcadia, MO; Poplar Bluff, MO; Walnut Ridge, AR; Little Rock, AR; Malvern, AR; Arkadelphia, AR; Hope, AR; Texarkana, AR; Marshall, TX; Longview, TX; Mineola, TX; Dallas, TX; Fort Worth, TX; Cleburne, TX; McGregor, TX; Temple, TX; Taylor, TX; Austin, TX; San Marcos, TX; San Antonio, TX",35.26103169670603,6.424559975139839,6,14
BNL,"Bloomington-Normal, IL","(40.5084804, -88.98498289999999)","Normal, Illinois",40.5084804,-88.98498289999999,LCN,"Lincoln, IL","(40.1478763, -89.36358779999999)","Lincoln, Illinois",Texas Eagle - Chicago - San Antonio,"Texas Eagle - Chicago - San Antonio: Chicago, IL; Joliet, IL; Pontiac, IL; Bloomington-Normal, IL; Lincoln, IL; Springfield, IL; Carlinville, IL; Alton, IL; St. Louis, MO; Arcadia, MO; Poplar Bluff, MO; Walnut Ridge, AR; Little Rock, AR; Malvern, AR; Arkadelphia, AR; Hope, AR; Texarkana, AR; Marshall, TX; Longview, TX; Mineola, TX; Dallas, TX; Fort Worth, TX; Cleburne, TX; McGregor, TX; Temple, TX; Taylor, TX; Austin, TX; San Marcos, TX; San Antonio, TX",35.093847110006216,6.394098943443133,6,14
LCN,"Lincoln, IL","(40.1478763, -89.36358779999999)","Lincoln, Illinois",40.1478763,-89.36358779999999,SPI,"Springfield, IL","(39.8022309, -89.6514923)","Springfield, Illinois",Texas Eagle - Chicago - San Antonio,"Texas Eagle - Chicago - San Antonio: Chicago, IL; Joliet, IL; Pontiac, IL; Bloomington-Normal, IL; Lincoln, IL; Springfield, IL; Carlinville, IL; Alton, IL; St. Louis, MO; Arcadia, MO; Poplar Bluff, MO; Walnut Ridge, AR; Little Rock, AR; Malvern, AR; Arkadelphia, AR; Hope, AR; Texarkana, AR; Marshall, TX; Longview, TX; Mineola, TX; Dallas, TX; Fort Worth, TX; Cleburne, TX; McGregor, TX; Temple, TX; Taylor, TX; Austin, TX; San Marcos, TX; San Antonio, TX",33.05593536357986,6.022791423244251,6,13
SPI,"Springfield, IL","(39.8022309, -89.6514923)","Springfield, Illinois",39.8022309,-89.6514923,CRV,"Carlinville, IL","(39.2793021, -89.8891999)","Carlinville, Illinois",Texas Eagle - Chicago - San Antonio,"Texas Eagle - Chicago - San Antonio: Chicago, IL; Joliet, IL; Pontiac, IL; Bloomington-Normal, IL; Lincoln, IL; Springfield, IL; Carlinville, IL; Alton, IL; St. Louis, MO; Arcadia, MO; Poplar Bluff, MO; Walnut Ridge, AR; Little Rock, AR; Malvern, AR; Arkadelphia, AR; Hope, AR; Texarkana, AR; Marshall, TX; Longview, TX; Mineola, TX; Dallas, TX; Fort Worth, TX; Cleburne, TX; McGregor, TX; Temple, TX; Taylor, TX; Austin, TX; San Marcos, TX; San Antonio, TX",49.71286513362337,9.057684027346177,9,19
CRV,"Carlinville, IL","(39.2793021, -89.8891999)","Carlinville, Illinois",39.2793021,-89.8891999,ALN,"Alton, IL","(38.92113250000001, -90.1573249)","Alton, Illinois",Texas Eagle - Chicago - San Antonio,"Texas Eagle - Chicago - San Antonio: Chicago, IL; Joliet, IL; Pontiac, IL; Bloomington-Normal, IL; Lincoln, IL; Springfield, IL; Carlinville, IL; Alton, IL; St. Louis, MO; Arcadia, MO; Poplar Bluff, MO; Walnut Ridge, AR; Little Rock, AR; Malvern, AR; Arkadelphia, AR; Hope, AR; Texarkana, AR; Marshall, TX; Longview, TX; Mineola, TX; Dallas, TX; Fort Worth, TX; Cleburne, TX; McGregor, TX; Temple, TX; Taylor, TX; Austin, TX; San Marcos, TX; San Antonio, TX",35.00372902423866,6.377679428216283,6,14
ALN,"Alton, IL","(38.92113250000001, -90.1573249)","Alton, Illinois",38.92113250000001,-90.1573249,STL,"St. Louis, MO","(38.6242133, -90.20359529999999)","St. Louis, Missouri",Texas Eagle - Chicago - San Antonio,"Texas Eagle - Chicago - San Antonio: Chicago, IL; Joliet, IL; Pontiac, IL; Bloomington-Normal, IL; Lincoln, IL; Springfield, IL; Carlinville, IL; Alton, IL; St. Louis, MO; Arcadia, MO; Poplar Bluff, MO; Walnut Ridge, AR; Little Rock, AR; Malvern, AR; Arkadelphia, AR; Hope, AR; Texarkana, AR; Marshall, TX; Longview, TX; Mineola, TX; Dallas, TX; Fort Worth, TX; Cleburne, TX; McGregor, TX; Temple, TX; Taylor, TX; Austin, TX; San Marcos, TX; San Antonio, TX",33.92541951522685,6.181211435674332,6,13
STL,"St. Louis, MO","(38.6242133, -90.20359529999999)","St. Louis, Missouri",38.6242133,-90.20359529999999,ACD,"Arcadia, MO","(37.5922944, -90.6243485)","Arcadia, Missouri",Texas Eagle - Chicago - San Antonio,"Texas Eagle - Chicago - San Antonio: Chicago, IL; Joliet, IL; Pontiac, IL; Bloomington-Normal, IL; Lincoln, IL; Springfield, IL; Carlinville, IL; Alton, IL; St. Louis, MO; Arcadia, MO; Poplar Bluff, MO; Walnut Ridge, AR; Little Rock, AR; Malvern, AR; Arkadelphia, AR; Hope, AR; Texarkana, AR; Marshall, TX; Longview, TX; Mineola, TX; Dallas, TX; Fort Worth, TX; Cleburne, TX; McGregor, TX; Temple, TX; Taylor, TX; Austin, TX; San Marcos, TX; San Antonio, TX",89.53946550652579,16.314090615288997,16,35
ACD,"Arcadia, MO","(37.5922944, -90.6243485)","Arcadia, Missouri",37.5922944,-90.6243485,PBF,"Poplar Bluff, MO","(36.7539041, -90.3934147)","Poplar Bluff, Missouri",Texas Eagle - Chicago - San Antonio,"Texas Eagle - Chicago - San Antonio: Chicago, IL; Joliet, IL; Pontiac, IL; Bloomington-Normal, IL; Lincoln, IL; Springfield, IL; Carlinville, IL; Alton, IL; St. Louis, MO; Arcadia, MO; Poplar Bluff, MO; Walnut Ridge, AR; Little Rock, AR; Malvern, AR; Arkadelphia, AR; Hope, AR; Texarkana, AR; Marshall, TX; Longview, TX; Mineola, TX; Dallas, TX; Fort Worth, TX; Cleburne, TX; McGregor, TX; Temple, TX; Taylor, TX; Austin, TX; San Marcos, TX; San Antonio, TX",83.63206960845245,15.237763082660038,15,33
PBF,"Poplar Bluff, MO","(36.7539041, -90.3934147)","Poplar Bluff, Missouri",36.7539041,-90.3934147,WNR,"Walnut Ridge, AR","(36.0675103, -90.9567383)","Walnut Ridge, Arkansas",Texas Eagle - Chicago - San Antonio,"Texas Eagle - Chicago - San Antonio: Chicago, IL; Joliet, IL; Pontiac, IL; Bloomington-Normal, IL; Lincoln, IL; Springfield, IL; Carlinville, IL; Alton, IL; St. Louis, MO; Arcadia, MO; Poplar Bluff, MO; Walnut Ridge, AR; Little Rock, AR; Malvern, AR; Arkadelphia, AR; Hope, AR; Texarkana, AR; Marshall, TX; Longview, TX; Mineola, TX; Dallas, TX; Fort Worth, TX; Cleburne, TX; McGregor, TX; Temple, TX; Taylor, TX; Austin, TX; San Marcos, TX; San Antonio, TX",70.10752019888129,12.773590180236171,12,28
WNR,"Walnut Ridge, AR","(36.0675103, -90.9567383)","Walnut Ridge, Arkansas",36.0675103,-90.9567383,LRK,"Little Rock, AR","(34.7503691, -92.28734089999999)","Little Rock, Arkansas",Texas Eagle - Chicago - San Antonio,"Texas Eagle - Chicago - San Antonio: Chicago, IL; Joliet, IL; Pontiac, IL; Bloomington-Normal, IL; Lincoln, IL; Springfield, IL; Carlinville, IL; Alton, IL; St. Louis, MO; Arcadia, MO; Poplar Bluff, MO; Walnut Ridge, AR; Little Rock, AR; Malvern, AR; Arkadelphia, AR; Hope, AR; Texarkana, AR; Marshall, TX; Longview, TX; Mineola, TX; Dallas, TX; Fort Worth, TX; Cleburne, TX; McGregor, TX; Temple, TX; Taylor, TX; Austin, TX; San Marcos, TX; San Antonio, TX",128.89683032939715,23.48500248601616,23,51
LRK,"Little Rock, AR","(34.7503691, -92.28734089999999)","Little Rock, Arkansas",34.7503691,-92.28734089999999,MVN,"Malvern, AR","(34.3656614, -92.8137611)","Malvern, Arkansas",Texas Eagle - Chicago - San Antonio,"Texas Eagle - Chicago - San Antonio: Chicago, IL; Joliet, IL; Pontiac, IL; Bloomington-Normal, IL; Lincoln, IL; Springfield, IL; Carlinville, IL; Alton, IL; St. Louis, MO; Arcadia, MO; Poplar Bluff, MO; Walnut Ridge, AR; Little Rock, AR; Malvern, AR; Arkadelphia, AR; Hope, AR; Texarkana, AR; Marshall, TX; Longview, TX; Mineola, TX; Dallas, TX; Fort Worth, TX; Cleburne, TX; McGregor, TX; Temple, TX; Taylor, TX; Austin, TX; San Marcos, TX; San Antonio, TX",47.14605344934742,8.5900109384711,8,18
MVN,"Malvern, AR","(34.3656614, -92.8137611)","Malvern, Arkansas",34.3656614,-92.8137611,ARK,"Arkadelphia, AR","(34.1141599, -93.0529837)","Arkadelphia, Arkansas",Texas Eagle - Chicago - San Antonio,"Texas Eagle - Chicago - San Antonio: Chicago, IL; Joliet, IL; Pontiac, IL; Bloomington-Normal, IL; Lincoln, IL; Springfield, IL; Carlinville, IL; Alton, IL; St. Louis, MO; Arcadia, MO; Poplar Bluff, MO; Walnut Ridge, AR; Little Rock, AR; Malvern, AR; Arkadelphia, AR; Hope, AR; Texarkana, AR; Marshall, TX; Longview, TX; Mineola, TX; Dallas, TX; Fort Worth, TX; Cleburne, TX; McGregor, TX; Temple, TX; Taylor, TX; Austin, TX; San Marcos, TX; San Antonio, TX",29.489745183343693,5.373031572405221,5,11
ARK,"Arkadelphia, AR","(34.1141599, -93.0529837)","Arkadelphia, Arkansas",34.1141599,-93.0529837,HOP,"Hope, AR","(33.6689789, -93.5923037)","Hope, Arkansas",Texas Eagle - Chicago - San Antonio,"Texas Eagle - Chicago - San Antonio: Chicago, IL; Joliet, IL; Pontiac, IL; Bloomington-Normal, IL; Lincoln, IL; Springfield, IL; Carlinville, IL; Alton, IL; St. Louis, MO; Arcadia, MO; Poplar Bluff, MO; Walnut Ridge, AR; Little Rock, AR; Malvern, AR; Arkadelphia, AR; Hope, AR; Texarkana, AR; Marshall, TX; Longview, TX; Mineola, TX; Dallas, TX; Fort Worth, TX; Cleburne, TX; McGregor, TX; Temple, TX; Taylor, TX; Austin, TX; San Marcos, TX; San Antonio, TX",46.85146053449348,8.536336109384711,8,18
HOP,"Hope, AR","(33.6689789, -93.5923037)","Hope, Arkansas",33.6689789,-93.5923037,TXA,"Texarkana, AR","(33.4199425, -94.0428422)","Texarkana, Arkansas",Texas Eagle - Chicago - San Antonio,"Texas Eagle - Chicago - San Antonio: Chicago, IL; Joliet, IL; Pontiac, IL; Bloomington-Normal, IL; Lincoln, IL; Springfield, IL; Carlinville, IL; Alton, IL; St. Louis, MO; Arcadia, MO; Poplar Bluff, MO; Walnut Ridge, AR; Little Rock, AR; Malvern, AR; Arkadelphia, AR; Hope, AR; Texarkana, AR; Marshall, TX; Longview, TX; Mineola, TX; Dallas, TX; Fort Worth, TX; Cleburne, TX; McGregor, TX; Temple, TX; Taylor, TX; Austin, TX; San Marcos, TX; San Antonio, TX",34.63269111249223,6.310076320696084,6,13
TXA,"Texarkana, AR","(33.4199425, -94.0428422)","Texarkana, Arkansas",33.4199425,-94.0428422,MHL,"Marshall, TX","(32.5519955, -94.36755360000001)","Marshall, Texas",Texas Eagle - Chicago - San Antonio,"Texas Eagle - Chicago - San Antonio: Chicago, IL; Joliet, IL; Pontiac, IL; Bloomington-Normal, IL; Lincoln, IL; Springfield, IL; Carlinville, IL; Alton, IL; St. Louis, MO; Arcadia, MO; Poplar Bluff, MO; Walnut Ridge, AR; Little Rock, AR; Malvern, AR; Arkadelphia, AR; Hope, AR; Texarkana, AR; Marshall, TX; Longview, TX; Mineola, TX; Dallas, TX; Fort Worth, TX; Cleburne, TX; McGregor, TX; Temple, TX; Taylor, TX; Austin, TX; San Marcos, TX; San Antonio, TX",71.94903666873834,13.109114481044127,13,28
MHL,"Marshall, TX","(32.5519955, -94.36755360000001)","Marshall, Texas",32.5519955,-94.36755360000001,LVW,"Longview, TX","(32.493358, -94.728873)","Longview, Texas",Texas Eagle - Chicago - San Antonio,"Texas Eagle - Chicago - San Antonio: Chicago, IL; Joliet, IL; Pontiac, IL; Bloomington-Normal, IL; Lincoln, IL; Springfield, IL; Carlinville, IL; Alton, IL; St. Louis, MO; Arcadia, MO; Poplar Bluff, MO; Walnut Ridge, AR; Little Rock, AR; Malvern, AR; Arkadelphia, AR; Hope, AR; Texarkana, AR; Marshall, TX; Longview, TX; Mineola, TX; Dallas, TX; Fort Worth, TX; Cleburne, TX; McGregor, TX; Temple, TX; Taylor, TX; Austin, TX; San Marcos, TX; San Antonio, TX",23.188315724052206,4.224911124922313,4,9
LVW,"Longview, TX","(32.493358, -94.728873)","Longview, Texas",32.493358,-94.728873,MIN,"Mineola, TX","(32.6620859, -95.4890667)","Mineola, Texas",Texas Eagle - Chicago - San Antonio,"Texas Eagle - Chicago - San Antonio: Chicago, IL; Joliet, IL; Pontiac, IL; Bloomington-Normal, IL; Lincoln, IL; Springfield, IL; Carlinville, IL; Alton, IL; St. Louis, MO; Arcadia, MO; Poplar Bluff, MO; Walnut Ridge, AR; Little Rock, AR; Malvern, AR; Arkadelphia, AR; Hope, AR; Texarkana, AR; Marshall, TX; Longview, TX; Mineola, TX; Dallas, TX; Fort Worth, TX; Cleburne, TX; McGregor, TX; Temple, TX; Taylor, TX; Austin, TX; San Marcos, TX; San Antonio, TX",55.65133623368552,10.139673461777502,10,22
MIN,"Mineola, TX","(32.6620859, -95.4890667)","Mineola, Texas",32.6620859,-95.4890667,DAL,"Dallas, TX","(32.7760587, -96.808228)","Dallas, Texas",Texas Eagle - Chicago - San Antonio,"Texas Eagle - Chicago - San Antonio: Chicago, IL; Joliet, IL; Pontiac, IL; Bloomington-Normal, IL; Lincoln, IL; Springfield, IL; Carlinville, IL; Alton, IL; St. Louis, MO; Arcadia, MO; Poplar Bluff, MO; Walnut Ridge, AR; Little Rock, AR; Malvern, AR; Arkadelphia, AR; Hope, AR; Texarkana, AR; Marshall, TX; Longview, TX; Mineola, TX; Dallas, TX; Fort Worth, TX; Cleburne, TX; McGregor, TX; Temple, TX; Taylor, TX; Austin, TX; San Marcos, TX; San Antonio, TX",85.97203231821007,15.664104288377874,15,34
DAL,"Dallas, TX","(32.7760587, -96.808228)","Dallas, Texas",32.7760587,-96.808228,FTW,"Fort Worth, TX","(32.7525821, -97.32664869999999)","Fort Worth, Texas",Texas Eagle - Chicago - San Antonio,"Texas Eagle - Chicago - San Antonio: Chicago, IL; Joliet, IL; Pontiac, IL; Bloomington-Normal, IL; Lincoln, IL; Springfield, IL; Carlinville, IL; Alton, IL; St. Louis, MO; Arcadia, MO; Poplar Bluff, MO; Walnut Ridge, AR; Little Rock, AR; Malvern, AR; Arkadelphia, AR; Hope, AR; Texarkana, AR; Marshall, TX; Longview, TX; Mineola, TX; Dallas, TX; Fort Worth, TX; Cleburne, TX; McGregor, TX; Temple, TX; Taylor, TX; Austin, TX; San Marcos, TX; San Antonio, TX",31.828464885021752,5.799146302050963,5,12
FTW,"Fort Worth, TX","(32.7525821, -97.32664869999999)","Fort Worth, Texas",32.7525821,-97.32664869999999,CBR,"Cleburne, TX","(32.3497312, -97.382173)","Cleburne, Texas",Texas Eagle - Chicago - San Antonio,"Texas Eagle - Chicago - San Antonio: Chicago, IL; Joliet, IL; Pontiac, IL; Bloomington-Normal, IL; Lincoln, IL; Springfield, IL; Carlinville, IL; Alton, IL; St. Louis, MO; Arcadia, MO; Poplar Bluff, MO; Walnut Ridge, AR; Little Rock, AR; Malvern, AR; Arkadelphia, AR; Hope, AR; Texarkana, AR; Marshall, TX; Longview, TX; Mineola, TX; Dallas, TX; Fort Worth, TX; Cleburne, TX; McGregor, TX; Temple, TX; Taylor, TX; Austin, TX; San Marcos, TX; San Antonio, TX",32.8899937849596,5.992556867619639,5,13
